hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag,cbd_congestion_fee
HV0003,B03404,B03404,2025-03-16 14:28:18,2025-03-16 14:31:27,2025-03-16 14:31:39,2025-03-16 14:55:51,87,126,12.57,1452,47.64,6.94,1.2,4.83,2.75,0.0,0.0,32.42,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-11 19:49:38,2025-03-11 19:50:49,2025-03-11 19:51:06,2025-03-11 20:42:08,163,265,26.13,3063,146.79,16.06,3.63,0.0,0.0,0.0,33.29,76.81,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-23 15:09:55,2025-03-23 15:19:33,2025-03-23 15:21:02,2025-03-23 16:02:35,119,142,9.04,2493,22.6,0.0,0.58,2.04,0.75,0.0,0.0,25.95,Y,Y,N,N,N,0.0
HV0003,B03404,B03404,2025-03-19 18:22:15,2025-03-19 18:24:46,2025-03-19 18:26:29,2025-03-19 18:32:42,76,76,1.26,373,9.82,0.0,0.24,0.87,0.0,0.0,0.0,5.54,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-14 08:52:23,2025-03-14 08:53:52,2025-03-14 08:54:03,2025-03-14 09:04:38,36,198,1.62,636,16.14,0.0,0.4,1.42,0.0,0.0,0.0,8.7,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-10 16:43:51,2025-03-10 16:48:29,2025-03-10 16:48:37,2025-03-10 17:00:22,48,163,1.08,705,13.83,0.0,0.3,1.19,2.75,0.0,0.0,8.96,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-30 15:32:36,2025-03-30 15:41:10,2025-03-30 15:41:29,2025-03-30 15:45:41,159,168,0.77,252,12.78,0.0,0.28,1.0,0.0,0.0,0.0,6.25,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-31 15:12:54,2025-03-31 15:13:57,2025-03-31 15:15:58,2025-03-31 15:36:28,165,150,2.85,1230,22.14,0.0,0.55,1.97,0.0,0.0,3.0,16.42,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-07 16:27:26,2025-03-07 16:30:32,2025-03-07 16:32:34,2025-03-07 17:28:09,6,164,17.09,3336,88.35,6.94,2.18,8.45,2.75,0.0,0.0,57.8,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-22 17:43:44,2025-03-22 17:45:57,2025-03-22 17:47:59,2025-03-22 18:00:45,248,213,2.63,766,17.13,0.0,0.42,1.52,0.0,0.0,0.0,11.45,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-01 14:04:33,2025-03-01 14:06:36,2025-03-01 14:06:52,2025-03-01 14:11:18,76,76,1.02,266,8.49,0.0,0.19,0.67,0.0,0.0,0.0,6.36,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-31 00:25:57,2025-03-31 00:39:54,2025-03-31 00:41:32,2025-03-31 00:50:01,212,250,1.72,510,11.9,0.0,0.27,0.97,0.0,0.0,0.0,7.57,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-22 08:27:37,2025-03-22 08:29:48,2025-03-22 08:31:01,2025-03-22 08:39:40,35,77,1.5,520,10.75,0.0,0.27,0.95,0.0,0.0,0.0,7.36,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-18 15:25:35,2025-03-18 15:28:13,2025-03-18 15:28:35,2025-03-18 15:45:57,235,213,4.17,1042,21.45,0.0,0.54,1.9,0.0,0.0,0.0,18.16,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-12 12:29:28,2025-03-12 12:30:53,2025-03-12 12:31:51,2025-03-12 12:49:11,234,164,1.39,1040,21.14,0.0,0.49,1.87,2.75,0.0,3.93,13.94,N,N,N,N,Y,1.5
HV0003,B03404,B03404,2025-03-17 21:46:44,2025-03-17 21:50:15,2025-03-17 21:50:30,2025-03-17 22:21:09,79,7,5.43,1839,30.58,0.0,0.75,2.77,2.75,0.0,0.0,26.21,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-24 03:07:59,2025-03-24 03:10:48,2025-03-24 03:11:43,2025-03-24 03:18:34,92,192,2.38,411,11.83,0.0,0.3,1.08,0.0,0.0,0.0,7.51,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-08 17:31:37,2025-03-08 17:35:41,2025-03-08 17:35:55,2025-03-08 17:49:19,71,72,2.52,804,16.1,0.0,0.4,1.44,0.0,0.0,0.0,11.66,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-15 10:31:09,2025-03-15 10:33:44,2025-03-15 10:34:05,2025-03-15 10:54:13,164,144,2.69,1208,30.93,0.0,0.73,2.75,2.75,0.0,0.0,15.98,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-12 10:33:12,2025-03-12 10:37:00,2025-03-12 10:39:00,2025-03-12 11:11:54,51,174,3.63,1973,27.01,0.0,0.68,2.4,0.0,0.0,0.0,25.02,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-12 23:04:16,2025-03-12 23:07:19,2025-03-12 23:09:19,2025-03-12 23:38:14,114,89,8.37,1735,42.47,6.94,0.97,4.1,2.75,0.0,8.07,29.32,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-12 15:09:25,2025-03-12 15:16:01,2025-03-12 15:16:15,2025-03-12 15:24:24,102,102,1.39,490,11.62,0.0,0.29,1.02,0.0,0.0,0.0,6.89,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-24 17:08:11,2025-03-24 17:11:02,2025-03-24 17:16:04,2025-03-24 17:30:29,13,158,2.14,865,33.9,0.0,0.81,3.0,2.75,0.0,0.0,19.22,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-01 16:39:57,2025-03-01 16:41:24,2025-03-01 16:41:47,2025-03-01 16:58:28,79,231,4.52,1001,25.3,0.0,0.6,2.24,2.75,0.0,0.0,16.48,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-05 17:54:04,2025-03-05 18:16:40,2025-03-05 18:17:18,2025-03-05 18:39:46,130,216,2.91,1348,21.48,0.0,0.53,1.91,0.0,0.0,0.0,22.95,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-16 10:59:54,2025-03-16 11:07:59,2025-03-16 11:08:20,2025-03-16 11:16:00,51,51,1.31,460,8.92,0.0,0.22,0.78,0.0,0.0,0.0,6.73,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-30 20:25:24,2025-03-30 20:32:34,2025-03-30 20:32:43,2025-03-30 20:37:54,60,60,0.89,311,13.44,0.0,0.33,1.19,0.0,0.0,0.0,6.76,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-16 13:54:06,2025-03-16 13:56:00,2025-03-16 13:58:00,2025-03-16 14:07:46,248,250,2.05,585,12.63,0.0,0.33,1.19,0.0,0.0,0.0,11.58,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-22 19:10:24,2025-03-22 19:16:41,2025-03-22 19:18:15,2025-03-22 19:40:37,66,181,2.15,1342,34.93,0.0,0.87,3.11,0.0,0.0,5.0,25.51,N,N,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-07 14:43:22,2025-03-07 14:46:54,2025-03-07 14:47:04,2025-03-07 15:08:51,246,229,3.43,1307,30.7,0.0,0.73,2.72,2.75,0.0,0.0,18.02,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-31 06:19:28,2025-03-31 06:21:21,2025-03-31 06:23:22,2025-03-31 06:48:06,87,230,5.48,1484,44.74,0.0,1.15,4.21,2.75,0.0,0.0,25.52,N,N,N,N,Y,1.5
HV0003,B03404,B03404,2025-03-06 02:24:16,2025-03-06 02:27:22,2025-03-06 02:27:22,2025-03-06 02:46:08,186,116,8.09,1126,31.92,0.0,0.76,2.83,2.75,0.0,0.0,23.08,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-01 00:45:32,2025-03-01 00:48:29,2025-03-01 00:48:44,2025-03-01 01:10:14,112,37,3.86,1290,24.21,0.0,0.61,2.15,0.0,0.0,0.0,20.96,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-29 19:07:40,2025-03-29 19:16:53,2025-03-29 19:18:51,2025-03-29 19:37:21,226,82,3.4,1110,28.65,0.0,0.72,2.55,0.0,0.0,0.0,18.15,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-10 09:13:30,2025-03-10 09:14:11,2025-03-10 09:14:19,2025-03-10 09:22:59,237,170,1.3,520,18.14,0.0,0.41,1.6,2.75,0.0,0.0,8.36,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-31 08:29:11,2025-03-31 08:32:01,2025-03-31 08:32:28,2025-03-31 08:40:37,241,20,1.77,490,13.44,0.0,0.33,1.18,0.0,0.0,0.0,7.43,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-15 18:04:49,2025-03-15 18:07:29,2025-03-15 18:08:26,2025-03-15 18:35:09,62,80,4.77,1604,25.96,0.0,0.65,2.31,0.0,0.0,4.33,22.9,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-08 11:24:34,2025-03-08 11:24:55,2025-03-08 11:25:56,2025-03-08 11:33:56,249,13,1.56,480,10.43,0.0,0.24,0.97,2.75,0.0,0.0,7.03,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-26 07:19:03,2025-03-26 07:30:52,2025-03-26 07:32:29,2025-03-26 08:00:33,225,255,4.01,1684,23.67,0.0,0.61,2.15,0.0,0.0,0.0,22.64,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-28 08:06:09,2025-03-28 08:07:08,2025-03-28 08:09:08,2025-03-28 08:24:53,62,61,1.42,945,16.1,0.0,0.4,1.42,0.0,0.0,0.0,11.54,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-27 01:54:07,2025-03-27 01:55:11,2025-03-27 01:55:23,2025-03-27 01:59:28,255,80,0.81,245,9.8,0.0,0.16,0.57,0.0,0.0,0.0,4.02,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-08 21:14:24,2025-03-08 21:17:59,2025-03-08 21:18:13,2025-03-08 21:41:13,57,37,9.87,1380,28.66,0.0,0.66,2.35,0.0,0.0,4.41,27.87,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-23 21:01:24,2025-03-23 21:08:31,2025-03-23 21:08:43,2025-03-23 21:30:03,234,114,3.27,1280,13.82,0.0,0.28,1.15,2.75,0.0,0.0,17.52,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-17 17:00:00,2025-03-17 17:04:02,2025-03-17 17:05:12,2025-03-17 17:11:17,216,216,0.7,365,8.02,0.0,0.2,0.71,0.0,0.0,0.0,4.67,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-20 07:09:12,2025-03-20 07:14:27,2025-03-20 07:14:37,2025-03-20 07:36:18,220,69,5.57,1301,20.27,0.0,0.51,1.79,0.0,0.0,0.0,20.99,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-24 10:15:49,2025-03-24 10:21:35,2025-03-24 10:22:11,2025-03-24 10:29:38,123,123,1.11,447,11.74,0.0,0.31,1.11,0.0,0.0,0.0,6.27,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-11 19:27:16,2025-03-11 19:27:29,2025-03-11 19:28:49,2025-03-11 19:50:30,76,91,3.42,1301,17.79,0.0,0.45,1.58,0.0,0.0,0.0,17.95,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-29 15:11:16,2025-03-29 15:14:24,2025-03-29 15:14:34,2025-03-29 15:26:31,249,249,1.18,717,24.95,0.0,0.58,2.21,2.75,0.0,0.0,12.61,N,N,N,N,Y,1.5
HV0003,B03404,B03404,2025-03-26 14:10:22,2025-03-26 14:14:54,2025-03-26 14:15:08,2025-03-26 14:19:07,180,180,0.67,239,8.9,0.0,0.22,0.78,0.0,0.0,0.0,4.98,N,N,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-31 12:11:02,2025-03-31 12:18:10,2025-03-31 12:20:10,2025-03-31 12:29:19,65,33,1.25,548,15.75,0.0,0.39,1.38,0.0,0.0,3.0,8.49,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-24 15:20:08,2025-03-24 15:22:00,2025-03-24 15:22:06,2025-03-24 15:32:06,136,220,1.28,600,13.4,0.0,0.33,1.18,0.0,0.0,0.0,7.86,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-06 20:12:27,2025-03-06 20:14:41,2025-03-06 20:14:51,2025-03-06 20:23:25,79,144,1.17,514,16.69,0.0,0.38,1.47,2.75,0.0,0.0,7.53,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-09 00:48:29,2025-03-09 00:50:49,2025-03-09 00:50:58,2025-03-09 01:11:21,61,227,4.27,1223,22.46,0.0,0.57,1.99,0.0,0.0,0.0,18.37,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-18 15:59:32,2025-03-18 16:04:25,2025-03-18 16:04:43,2025-03-18 16:14:27,226,145,1.7,584,11.67,0.0,0.29,1.04,0.0,0.0,2.0,8.29,Y,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-16 06:03:12,2025-03-16 06:14:32,2025-03-16 06:14:32,2025-03-16 06:32:32,126,137,8.77,1080,25.2,0.0,0.63,2.24,0.75,0.0,0.0,8.14,Y,Y,N,N,N,0.0
HV0003,B03404,B03404,2025-03-09 12:30:53,2025-03-09 12:34:47,2025-03-09 12:34:47,2025-03-09 13:09:07,138,48,9.72,2059,44.77,6.94,1.08,4.81,2.75,2.5,0.0,38.77,N,N,N,N,Y,1.5
HV0003,B03404,B03404,2025-03-01 21:12:16,2025-03-01 21:16:11,2025-03-01 21:16:32,2025-03-01 21:21:09,137,107,0.9,278,10.1,0.0,0.21,0.89,2.75,0.0,0.0,4.9,N,N,N,N,Y,1.5
HV0003,B03404,B03404,2025-03-28 20:04:05,2025-03-28 20:10:50,2025-03-28 20:12:51,2025-03-28 20:32:14,42,7,5.85,1162,37.75,6.94,0.96,3.98,0.0,0.0,0.0,20.36,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-18 20:01:11,2025-03-18 20:10:04,2025-03-18 20:10:21,2025-03-18 20:47:01,185,225,18.54,2200,41.3,6.94,1.06,4.28,0.0,0.0,5.35,48.4,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-03 03:05:42,2025-03-03 03:09:46,2025-03-03 03:09:56,2025-03-03 03:27:12,241,138,11.91,1036,42.19,6.94,1.12,4.81,0.0,2.5,0.0,27.3,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-01 19:22:22,2025-03-01 19:28:08,2025-03-01 19:28:10,2025-03-01 19:41:33,89,89,2.13,803,12.87,0.0,0.34,1.2,0.0,0.0,0.0,12.1,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-18 15:50:00,2025-03-18 15:45:53,2025-03-18 15:48:47,2025-03-18 16:37:07,13,1,18.47,2900,83.42,21.68,2.13,0.0,0.0,2.5,0.0,59.1,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-29 16:30:21,2025-03-29 16:32:26,2025-03-29 16:33:06,2025-03-29 16:53:25,231,229,5.27,1220,34.33,0.0,0.82,3.04,2.75,0.0,8.18,19.74,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-16 00:40:58,2025-03-16 00:42:00,2025-03-16 00:42:24,2025-03-16 01:43:53,68,265,26.93,3689,270.23,6.94,2.97,11.28,2.75,0.0,0.0,80.23,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-27 17:52:54,2025-03-27 17:54:56,2025-03-27 17:54:56,2025-03-27 18:29:03,25,77,6.29,2048,37.13,0.0,0.96,3.42,0.0,0.0,0.0,29.54,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-08 12:35:38,2025-03-08 12:38:01,2025-03-08 12:40:02,2025-03-08 13:08:55,113,1,13.83,1733,96.66,17.06,2.4,0.0,0.0,2.5,0.0,48.0,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-30 21:51:34,2025-03-30 21:59:48,2025-03-30 22:00:17,2025-03-30 22:25:27,231,230,3.73,1510,40.59,0.0,0.98,3.6,2.75,0.0,0.0,20.89,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-10 18:56:10,2025-03-10 18:57:01,2025-03-10 18:57:28,2025-03-10 19:10:13,48,116,6.62,765,23.91,0.0,0.6,2.25,2.75,0.0,3.0,17.06,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-28 10:38:46,2025-03-28 10:39:28,2025-03-28 10:40:40,2025-03-28 11:12:38,166,162,6.93,1918,36.16,0.0,0.87,3.21,2.75,0.0,6.44,29.13,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-13 12:18:37,2025-03-13 12:21:43,2025-03-13 12:23:43,2025-03-13 12:42:26,170,13,6.34,1123,35.24,0.0,0.85,3.13,2.75,0.0,0.0,20.27,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-11 06:58:51,2025-03-11 07:03:06,2025-03-11 07:03:30,2025-03-11 07:06:58,177,61,0.66,208,11.6,0.0,0.29,1.02,0.0,0.0,0.0,10.75,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-13 20:38:47,2025-03-13 20:40:43,2025-03-13 20:41:10,2025-03-13 21:09:33,246,188,9.02,1704,51.35,6.94,1.24,5.17,2.75,0.0,0.0,43.04,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-27 17:37:39,2025-03-27 17:42:04,2025-03-27 17:42:24,2025-03-27 17:54:02,231,158,1.88,698,20.67,0.0,0.48,1.83,2.75,0.0,0.0,9.69,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-26 19:19:48,2025-03-26 19:23:58,2025-03-26 19:24:39,2025-03-26 19:44:46,82,258,4.06,1207,25.12,0.0,0.63,2.23,0.0,0.0,0.0,17.91,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-26 19:56:22,2025-03-26 19:59:22,2025-03-26 19:59:48,2025-03-26 20:07:29,68,142,1.64,461,16.41,0.0,0.37,1.44,2.75,0.0,0.0,7.4,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-03 12:04:28,2025-03-03 12:06:12,2025-03-03 12:08:04,2025-03-03 12:45:58,236,211,7.64,2275,73.36,0.0,1.84,6.65,2.75,0.0,17.22,46.32,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-17 05:29:46,2025-03-17 05:39:43,2025-03-17 05:40:29,2025-03-17 06:10:22,244,254,9.03,1794,39.11,0.0,0.98,3.48,0.0,0.0,0.0,45.06,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-15 21:15:34,2025-03-15 21:18:40,2025-03-15 21:19:20,2025-03-15 21:31:07,79,234,1.37,708,14.6,0.0,0.33,1.28,2.75,0.0,0.0,9.06,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-26 18:04:40,2025-03-26 18:06:10,2025-03-26 18:08:10,2025-03-26 18:27:24,250,169,3.56,1154,18.18,0.0,0.47,1.65,0.0,0.0,0.0,16.68,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-12 19:02:49,2025-03-12 19:05:25,2025-03-12 19:06:37,2025-03-12 19:25:52,258,124,3.63,1155,15.27,0.0,0.39,1.38,0.0,0.0,0.0,16.78,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-20 16:26:09,2025-03-20 16:28:32,2025-03-20 16:28:55,2025-03-20 16:44:35,154,39,2.89,940,18.82,0.0,0.47,1.68,0.0,0.0,0.0,15.44,N,N,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-31 19:56:12,2025-03-31 20:01:50,2025-03-31 20:02:28,2025-03-31 20:18:41,61,35,2.75,973,17.9,0.0,0.44,1.6,0.0,0.0,0.0,13.7,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-20 08:40:17,2025-03-20 08:47:18,2025-03-20 08:47:32,2025-03-20 09:05:44,262,162,2.71,1092,25.32,0.0,0.59,2.25,2.75,0.0,0.0,14.84,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-28 08:47:41,2025-03-28 08:53:47,2025-03-28 08:54:22,2025-03-28 09:09:08,61,177,2.45,886,16.11,0.0,0.4,1.44,0.0,0.0,0.0,13.64,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-08 20:16:19,2025-03-08 20:19:50,2025-03-08 20:20:11,2025-03-08 20:25:24,72,39,0.86,313,7.56,0.0,0.19,0.67,0.0,0.0,0.0,4.37,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-06 13:41:46,2025-03-06 13:41:59,2025-03-06 13:44:00,2025-03-06 14:29:05,140,132,20.27,2706,78.1,6.94,1.95,7.75,2.75,2.5,14.99,55.94,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-16 16:10:31,2025-03-16 16:11:31,2025-03-16 16:13:26,2025-03-16 16:38:34,140,90,4.92,1508,26.3,0.0,0.66,2.46,2.75,0.0,0.0,22.17,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-02 00:09:39,2025-03-02 00:11:19,2025-03-02 00:11:59,2025-03-02 00:31:09,181,89,3.95,1150,34.11,0.0,0.86,3.02,0.0,0.0,0.0,18.93,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-11 13:42:20,2025-03-11 13:55:08,2025-03-11 13:55:08,2025-03-11 14:10:27,126,78,3.45,919,22.79,0.0,0.59,2.1,0.0,0.0,0.0,17.15,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-06 13:42:17,2025-03-06 13:42:34,2025-03-06 13:44:35,2025-03-06 14:18:59,106,39,6.13,2065,35.6,0.0,0.89,3.16,0.0,0.0,0.0,29.48,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-01 15:32:51,2025-03-01 15:33:56,2025-03-01 15:34:59,2025-03-01 15:46:15,22,55,2.16,676,12.69,0.0,0.31,1.12,0.0,0.0,0.0,9.87,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-12 21:42:41,2025-03-12 21:46:33,2025-03-12 21:46:33,2025-03-12 21:52:21,127,153,1.54,347,6.82,0.0,0.16,0.55,0.0,0.0,0.0,5.67,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-29 18:31:26,2025-03-29 18:34:11,2025-03-29 18:34:11,2025-03-29 18:44:57,196,82,1.41,646,16.79,0.0,0.44,1.58,0.0,0.0,1.0,8.98,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-07 17:57:16,2025-03-07 18:00:34,2025-03-07 18:00:54,2025-03-07 18:17:03,117,117,2.66,969,21.07,0.0,0.52,1.88,0.0,0.0,0.0,15.01,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-04 22:26:49,2025-03-04 22:35:05,2025-03-04 22:35:49,2025-03-04 22:58:26,48,116,6.38,1357,37.03,0.0,0.89,3.3,2.75,0.0,8.79,24.44,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-23 11:31:34,2025-03-23 11:33:45,2025-03-23 11:34:36,2025-03-23 11:51:11,170,138,8.95,996,44.4,6.94,1.14,5.01,2.75,2.5,13.09,22.78,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-21 18:04:35,2025-03-21 18:08:07,2025-03-21 18:09:31,2025-03-21 18:24:04,129,226,3.01,873,11.9,0.0,0.29,1.06,0.0,0.0,0.0,13.07,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-17 04:43:34,2025-03-17 04:46:02,2025-03-17 04:49:01,2025-03-17 05:03:23,146,138,5.12,863,26.71,0.0,0.67,2.59,0.0,2.5,0.0,25.56,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-10 17:42:43,2025-03-10 17:45:40,2025-03-10 17:46:09,2025-03-10 17:58:10,130,197,1.78,720,14.3,0.0,0.36,1.29,0.0,0.0,0.0,9.78,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-27 11:53:17,2025-03-27 11:54:38,2025-03-27 11:54:56,2025-03-27 11:59:18,95,95,0.59,262,9.87,0.0,0.25,0.87,0.0,0.0,3.0,4.96,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-23 22:09:46,2025-03-23 22:11:00,2025-03-23 22:11:43,2025-03-23 22:21:08,49,17,1.27,565,10.75,0.0,0.27,0.95,0.0,0.0,0.0,7.49,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-04 21:59:57,2025-03-04 22:01:38,2025-03-04 22:03:31,2025-03-04 22:42:15,158,3,18.58,2324,61.26,0.0,1.59,5.77,2.75,0.0,0.0,52.44,N,N,N,N,N,1.5
HV0003,B03404,B03404,2025-03-27 15:22:28,2025-03-27 15:25:03,2025-03-27 15:25:24,2025-03-27 16:00:38,198,39,5.7,2114,57.39,0.0,1.44,5.09,0.0,0.0,0.0,29.38,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-19 23:18:03,2025-03-19 23:24:20,2025-03-19 23:24:39,2025-03-19 23:40:44,157,37,3.61,964,20.58,0.0,0.52,1.83,0.0,0.0,0.0,14.83,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-02 16:24:59,2025-03-02 16:27:53,2025-03-02 16:29:54,2025-03-02 16:38:46,61,188,1.25,532,13.99,0.0,0.32,1.13,0.0,0.0,0.0,7.28,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-09 18:50:58,2025-03-09 18:54:01,2025-03-09 18:54:17,2025-03-09 19:03:27,94,169,1.57,550,16.99,0.0,0.42,1.5,0.0,0.0,0.0,10.01,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-15 21:37:31,2025-03-15 21:38:15,2025-03-15 21:39:34,2025-03-15 22:03:31,66,181,3.31,1437,36.78,0.0,0.92,3.27,0.0,0.0,0.0,27.93,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-21 07:36:48,2025-03-21 07:42:41,2025-03-21 07:44:42,2025-03-21 08:00:01,168,75,2.64,919,23.7,0.0,0.61,2.19,0.0,0.0,0.0,13.04,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-13 08:35:29,2025-03-13 08:39:38,2025-03-13 08:40:17,2025-03-13 08:52:15,218,132,4.16,718,17.2,0.0,0.43,1.75,0.0,2.5,0.0,14.87,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-15 02:08:12,2025-03-15 02:09:10,2025-03-15 02:09:54,2025-03-15 02:32:46,228,223,12.62,1372,40.34,0.0,1.01,3.57,0.0,0.0,0.0,38.0,N,N,N,N,Y,0.0
HV0003,B03404,B03404,2025-03-15 02:58:50,2025-03-15 02:59:18,2025-03-15 02:59:33,2025-03-15 03:07:51,112,145,1.79,498,13.45,0.0,0.31,1.12,0.0,0.0,0.0,7.54,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-12 12:57:12,2025-03-12 12:59:19,2025-03-12 13:00:05,2025-03-12 13:10:54,129,260,1.64,650,13.45,0.0,0.33,1.18,0.0,0.0,0.0,8.87,N,N,N,N,N,0.0
HV0003,B03404,B03404,2025-03-04 20:18:56,2025-03-04 20:20:58,2025-03-04 20:21:09,2025-03-04 20:42:16,195,49,3.42,1268,26.08,0.0,0.72,2.55,0.0,0.0,0.0,17.61,N,N,N,N,N,0.0
